Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/07  14:00:00,28.712402034279098,27.275837261576733,27.761551710990837 
 01/07  15:00:00,29.16465820831873,27.664531111866047,28.267980792465167 
 01/07  16:00:00,29.257074372867073,27.917468917211238,28.49297237227324 
 01/07  17:00:00,28.589525475025038,27.926895123745357,28.2559968553456 
 01/07  18:00:00,27.11897617201349,27.485283324979182,27.369106101158394 
 01/07  19:00:00,25.822723394349133,26.952800367881714,26.405718440138937 
 01/07  20:00:00,25.403036611476356,26.74922413432526,26.061130869636933 
 01/07  21:00:00,25.118526988916425,26.555624147570146,25.790231334644808 
 01/07  22:00:00,24.90530246098367,26.38174276091484,25.564549163821944 
 01/07  23:00:00,24.698947918285594,26.197398315016535,25.335574020278198 
 01/07  24:00:00,24.5026329022387,26.0136303158777,25.1107465631665 
 01/08  01:00:00,24.316553168660565,25.830592588500394,24.888898370395708 
 01/08  02:00:00,24.14126167750576,25.652512464350202,24.678033307119193 
 01/08  03:00:00,23.977857828463378,25.476471659477397,24.473400773955447 
 01/08  04:00:00,23.79347258002572,25.284280756058813,24.254236660356025 
 01/08  05:00:00,23.61356412278452,25.096051445283685,24.04340480833056 
 01/08  06:00:00,23.44681351976027,24.91342107968265,23.840940743894112 
 01/08  07:00:00,23.28008899276356,24.731056327516846,23.63947836130391 
 01/08  08:00:00,23.283448463706765,24.650241576338196,23.622312291758764 
 01/08  09:00:00,24.150737152811427,25.102832335979304,24.319454265239084 
 01/08  10:00:00,24.774622092434228,25.336907053737228,24.765719777804044 
 01/08  11:00:00,24.894735365262587,25.282750152254376,24.89761524616211 
 01/08  12:00:00,25.11831531297647,25.369632080440468,25.125658454376246 
 01/08  13:00:00,26.457445547027497,26.178050222873214,26.223848772331678 
 01/08  14:00:00,27.115671170219528,26.598646153726058,26.939369927311525 
 01/08  15:00:00,26.905691596599528,26.600171502193003,26.870766811374423 
 01/08  16:00:00,26.401913750922027,26.445287009521294,26.3989951367538 
 01/08  17:00:00,26.130309838188364,26.421315210510528,26.234968866562916 
 01/08  18:00:00,25.54808343707191,26.184889430029266,25.794706125318207 
 01/08  19:00:00,24.942622887700793,25.874380183673217,25.311394434695547 
 01/08  20:00:00,24.69926906790338,25.730526290339213,25.115143528042783 
 01/08  21:00:00,24.51203005527062,25.587949526216452,24.93851108602782 
 01/08  22:00:00,24.346995850778676,25.446595176539482,24.764846836841535 
 01/08  23:00:00,23.746343307093,24.968082672455285,24.21535050640812 
 01/08  24:00:00,23.325445862419897,24.689198474886933,23.861512385269158 
 01/09  01:00:00,23.09004904606973,24.48965841128785,23.613134675044538 
 01/09  02:00:00,22.865003981508718,24.28676063877007,23.36772575156612 
 01/09  03:00:00,22.670144390958676,24.10074356177384,23.145501802243118 
 01/09  04:00:00,22.529814409119677,23.944802776468762,22.961527579543265 
 01/09  05:00:00,22.415656290432885,23.80067033418488,22.796357192521402 
 01/09  06:00:00,22.27070843738003,23.629422389136558,22.604016691334877 
 01/09  07:00:00,22.071497917971946,23.427451128716374,22.375572293103463 
 01/09  08:00:00,22.173291831181075,23.40975106609092,22.455575522569347 
 01/09  09:00:00,23.659306372669988,24.11550636827593,23.544152980157623 
 01/09  10:00:00,25.67961094565753,24.968909135598775,24.89544614462703 
 01/09  11:00:00,27.00407437868906,25.67909292453834,26.195609897467243 
 01/09  12:00:00,27.695245515342407,26.20897741353355,27.09214012893522 
 01/09  13:00:00,28.141339396293382,26.641896186258123,27.695555107131952 
 01/09  14:00:00,28.6908613716387,27.131713340581154,28.345075521456423 
 01/09  15:00:00,29.117381195171717,27.55394198561425,28.88809787548134 
 01/09  16:00:00,29.01641518479356,27.755791490130505,29.006552555455656 
 01/09  17:00:00,28.324265442698582,27.72667921026632,28.646840309969356 
 01/09  18:00:00,27.228100739265052,27.416239815133626,27.777620164408468 
 01/09  19:00:00,26.251841690319246,27.012569341094984,26.89182345952677 
 01/09  20:00:00,25.90938796876006,26.846370160283115,26.580500399034534 
 01/09  21:00:00,25.666661704736377,26.696032209691808,26.350188780094754 
 01/09  22:00:00,25.452714716163094,26.543627972730366,26.13192802216996 
 01/09  23:00:00,24.821893330918147,26.064041151593905,25.545252191317037 
 01/09  24:00:00,24.362671013457046,25.773766086722866,25.146876220685176 
 01/10  01:00:00,24.087661487416653,25.558827837097606,24.860318328606475 
 01/10  02:00:00,23.814156130287863,25.331842158056634,24.56639335522558 
 01/10  03:00:00,23.55550396501141,25.10820297922731,24.278924938067668 
 01/10  04:00:00,23.31021151509214,24.88539795504529,23.995126450337533 
 01/10  05:00:00,23.06128756771934,24.655960714503596,23.704635218895156 
