Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/02  08:00:00,23.087479804053604,24.390248364905247,23.690241880066736 
 01/02  09:00:00,23.754018314657234,24.8089058378516,24.231447134577145 
 01/02  10:00:00,24.792082385793094,25.40920774548698,25.006556615980767 
 01/02  11:00:00,25.713145291523546,25.92350801444699,25.83575719025167 
 01/02  12:00:00,26.205663328587075,26.224399191767567,26.45630204606875 
 01/02  13:00:00,26.33595016606712,26.33957054049559,26.703917746503627 
 01/02  14:00:00,26.37072574522891,26.435530736542603,26.877465151833746 
 01/02  15:00:00,26.6440040886645,26.66274835838557,27.27215625241299 
 01/02  16:00:00,26.50830585921377,26.63506994744708,27.25103099803657 
 01/02  17:00:00,26.16063891855628,26.51221967641223,26.984192516593097 
 01/02  18:00:00,25.706122276112513,26.309198330836573,26.58199277421224 
 01/02  19:00:00,25.29761652871036,26.11582779238028,26.2189318913311 
 01/02  20:00:00,25.082434653780403,25.985217114217583,25.995829086402935 
 01/02  21:00:00,24.912787649738462,25.846070755412725,25.801057895986837 
 01/02  22:00:00,24.768073287188855,25.72052292711099,25.6308658808067 
 01/02  23:00:00,24.183982614045217,25.222640563286138,25.06906482909484 
 01/02  24:00:00,23.76290941969197,24.948518904413937,24.70038954450178 
 01/03  01:00:00,23.55684021056618,24.794731460349894,24.476139715354936 
 01/03  02:00:00,23.36125849194031,24.63268587815386,24.250940616074164 
 01/03  03:00:00,23.17310570188769,24.46914767006392,24.027427625066075 
 01/03  04:00:00,22.99479683139958,24.305920452127765,23.807457116016046 
 01/03  05:00:00,22.81263865531401,24.136662541054243,23.581238107236018 
 01/03  06:00:00,22.668087688496275,23.995211142821145,23.38576625661205 
 01/03  07:00:00,22.581956512262824,23.887289208300082,23.23331533802515 
 01/03  08:00:00,22.64280814662661,23.87342251598494,23.22537143822159 
 01/03  09:00:00,23.501719440548083,24.413623032259565,23.899856120450877 
 01/03  10:00:00,24.892966067628212,25.2330286868254,25.023277198240137 
 01/03  11:00:00,25.793772237341404,25.729491064285973,25.92412071050553 
 01/03  12:00:00,26.235698760232847,26.02548627653819,26.499583378392987 
 01/03  13:00:00,26.41449114859141,26.186090972428907,26.818014950998602 
 01/03  14:00:00,26.534893971704577,26.344304349027198,27.10295515226595 
 01/03  15:00:00,26.738527869211993,26.54475425228107,27.44175913364547 
 01/03  16:00:00,26.604193222242998,26.54913442251716,27.432173935032445 
 01/03  17:00:00,26.045435981407998,26.342543293279498,26.99955664610455 
 01/03  18:00:00,25.669970601018175,26.21543135315057,26.683439837064896 
 01/03  19:00:00,25.348304117986924,26.068181746895824,26.40237522422674 
 01/03  20:00:00,25.11580782558068,25.951502626144,26.192032589346834 
 01/03  21:00:00,24.923576003975846,25.821595682016767,25.97809108104415 
 01/03  22:00:00,24.785109386665628,25.710699800940233,25.790213761055476 
 01/03  23:00:00,24.206649660819167,25.205602201348352,25.203778280072747 
 01/03  24:00:00,23.79623822909438,24.925186098514928,24.82250424944084 
 01/04  01:00:00,23.606462300207475,24.79037304102438,24.61638270487007 
 01/04  02:00:00,23.429037096849513,24.647578041820324,24.411972152329184 
 01/04  03:00:00,23.260022606170416,24.502816868935106,24.206989309160857 
 01/04  04:00:00,23.094483141220593,24.354697277823615,24.000471238085456 
 01/04  05:00:00,22.927300230015714,24.202312187360643,23.790902269277954 
 01/04  06:00:00,22.786465327082656,24.06613196759656,23.602163923898154 
 01/04  07:00:00,22.677666605451144,23.944502943706897,23.434011471737005 
 01/04  08:00:00,22.691262698336686,23.902074056239478,23.385184597825663 
 01/04  09:00:00,23.424882404117234,24.368886498518428,23.95463247528062 
 01/04  10:00:00,24.453937862914007,24.982759913597118,24.705400464200057 
 01/04  11:00:00,25.5229536618566,25.588207257019466,25.7248431810496 
 01/04  12:00:00,25.851191611772443,25.791299482961467,26.19284000586093 
 01/04  13:00:00,25.91893248972557,25.899537817053055,26.41049815044306 
 01/04  14:00:00,26.04036740935567,26.047946535008776,26.666122216259176 
 01/04  15:00:00,26.46842907754752,26.358053046568912,27.180780534944752 
 01/04  16:00:00,26.646855522413304,26.486823518862714,27.402189741337363 
 01/04  17:00:00,26.30383418918083,26.369819218822958,27.16951115818803 
 01/04  18:00:00,25.588649669589117,26.057908903185478,26.560456621092086 
 01/04  19:00:00,24.99350858513963,25.759368222665763,25.99617386811878 
 01/04  20:00:00,24.705921549207492,25.56383499769759,25.674267771670934 
 01/04  21:00:00,24.482956245384443,25.377132545964983,25.412735055446962 
 01/04  22:00:00,24.296103926005998,25.231970050575153,25.189185024715588 
 01/04  23:00:00,23.67869723759415,24.743900085248313,24.58120319235584 
 01/04  24:00:00,23.233797707094908,24.46333541668563,24.168344396976032 
 01/05  01:00:00,22.986405077252698,24.27656835672053,23.888138853523728 
 01/05  02:00:00,22.745735894034656,24.07868441046439,23.601486494281666 
 01/05  03:00:00,22.50235972393702,23.87087767642162,23.306932522236682 
 01/05  04:00:00,22.251966548764468,23.654704478247442,23.003120509253236 
 01/05  05:00:00,21.99569393642155,23.43180971565318,22.693035107317193 
 01/05  06:00:00,21.784345472579375,23.236831088736032,22.420249498684964 
 01/05  07:00:00,21.647144938272177,23.078337203761713,22.19933507084168 
 01/05  08:00:00,21.660414588348623,23.01492301594362,22.130205227456305 
 01/05  09:00:00,22.56464144626628,23.526187361126027,22.799554073581426 
 01/05  10:00:00,22.85024540421102,23.568967413145167,22.867935577008662 
 01/05  11:00:00,23.214854351205314,23.75497521428138,23.158190628138374 
 01/05  12:00:00,23.65857710441704,24.017705325759092,23.521390572300803 
 01/05  13:00:00,23.746071133317997,24.080994948227602,23.60526418945358 
 01/05  14:00:00,23.954609819205455,24.22983250276069,23.86919072996351 
 01/05  15:00:00,24.09655777225809,24.321117839707426,24.09099593495929 
 01/05  16:00:00,23.77149970739466,24.139703519066657,23.815909207222678 
 01/05  17:00:00,23.499544409209918,24.02005018613592,23.640240297321025 
 01/05  18:00:00,23.209711903174696,23.846649454947233,23.44024682199641 
 01/05  19:00:00,22.976214376825723,23.672948859812564,23.26392749496926 
 01/05  20:00:00,22.868746822190573,23.587213377811192,23.16920199417912 
 01/05  21:00:00,22.78404884129383,23.51097687951718,23.077466785882827 
 01/05  22:00:00,22.71180866584994,23.440987875261058,22.988700369106887 
 01/05  23:00:00,22.179678308464094,22.990218928541935,22.500278220570614 
 01/05  24:00:00,21.828311815859102,22.76092710724539,22.22318011256375 
 01/06  01:00:00,21.704589605221447,22.6539485735116,22.086970950924812 
 01/06  02:00:00,21.59804655098187,22.546203029446357,21.95984618176817 
 01/06  03:00:00,21.486491672089045,22.4292887116328,21.826142367032368 
 01/06  04:00:00,21.355140441242842,22.297359815091042,21.67643590245037 
 01/06  05:00:00,21.21997878243062,22.163392897098433,21.524439751469764 
 01/06  06:00:00,21.095154043530687,22.03645026938095,21.380501416718545 
 01/06  07:00:00,20.972684025118355,21.90879207496866,21.236486090725027 
 01/06  08:00:00,20.969195162445192,21.86190785614755,21.21473671682284 
 01/06  09:00:00,21.74452924275851,22.355129798954962,21.87262923278337 
 01/06  10:00:00,22.77443883408262,22.93701009547025,22.644304211713255 
 01/06  11:00:00,23.65119901578707,23.442815190586174,23.546758156444405 
 01/06  12:00:00,24.13864090920359,23.767151588262706,24.181710781512603 
 01/06  13:00:00,24.376009151472964,23.972749448904388,24.550316099761954 
 01/06  14:00:00,24.70447471136248,24.25856551507696,25.011642708371937 
 01/06  15:00:00,24.914166443150105,24.46361676467307,25.36829470664684 
 01/06  16:00:00,24.811238364517028,24.482131622862674,25.391676708952716 
 01/06  17:00:00,24.500478950164716,24.40580541009195,25.18496194600652 
 01/06  18:00:00,24.044727232973422,24.238854231330862,24.804624358874275 
 01/06  19:00:00,23.671025103508427,24.074749086914338,24.440963796944587 
 01/06  20:00:00,23.47886610350469,23.996181582362848,24.260897062301396 
 01/06  21:00:00,23.31223946511858,23.91372884117257,24.093154842745882 
 01/06  22:00:00,23.169776404651053,23.82337816165929,23.917447474015503 
 01/06  23:00:00,22.612833911596248,23.3283874883912,23.325899774667672 
 01/06  24:00:00,22.1816316711661,23.025755585808927,22.913099989807534 
 01/07  01:00:00,21.944708253602176,22.863371293458723,22.667320918465848 
 01/07  02:00:00,21.70375145053168,22.68519610428406,22.410021872563856 
 01/07  03:00:00,21.478480499639655,22.514960090212856,22.160539496086145 
 01/07  04:00:00,21.29054141950834,22.360662512204694,21.92789504273837 
 01/07  05:00:00,21.10678541813064,22.201041427315882,21.690656594993357 
 01/07  06:00:00,20.919297651686236,22.034354880602095,21.449103768700876 
 01/07  07:00:00,20.71094751189271,21.851603315243043,21.192647013031937 
 01/07  08:00:00,20.760327017780725,21.832470729826994,21.174490558063834 
 01/07  09:00:00,21.54987189612364,22.157222578429433,21.666744840637776 
 01/07  10:00:00,22.426202465155995,22.489914582916395,22.165693133246126 
 01/07  11:00:00,23.10935517834136,22.839217307233966,22.63859831558261 
 01/07  12:00:00,23.54042696533714,23.1716903045728,23.074207408586943 
 01/07  13:00:00,23.803598394699137,23.4111568137417,23.443714298835243 
 01/07  14:00:00,24.15802702487025,23.708590540409627,23.93950138753283 
 01/07  15:00:00,24.44055918209907,23.941862752515856,24.350426505021357 
 01/07  16:00:00,24.49103293159508,24.03384362185992,24.517964709055573 
 01/07  17:00:00,24.1509182523992,23.921792489871443,24.33099371504497 
 01/07  18:00:00,23.294493781468063,23.502676616711025,23.648452260514055 
 01/07  19:00:00,22.454308709630048,23.06284562206133,22.933202867634648 
 01/07  20:00:00,22.138357496598807,22.903323008265172,22.66554795903059 
 01/07  21:00:00,21.921146122028098,22.76418097335823,22.4575066530412 
 01/07  22:00:00,21.77066857488822,22.65376520348119,22.295043547208245 
 01/07  23:00:00,21.62497203040909,22.53503385196096,22.130708759363863 
 01/07  24:00:00,21.48738063626387,22.41769649780457,21.968006258671952 
 01/08  01:00:00,21.361126490970292,22.30232552811744,21.803769797732247 
 01/08  02:00:00,21.24511556287842,22.189836869559855,21.645164366314162 
 01/08  03:00:00,21.14456493895566,22.08052956544447,21.49550053611982 
 01/08  04:00:00,21.020824784273312,21.953391644118582,21.331570805077504 
 01/08  05:00:00,20.89761702417814,21.82944928646449,21.175091653680106 
 01/08  06:00:00,20.78506031223288,21.710225164737828,21.026679763857587 
 01/08  07:00:00,20.666610489711562,21.58752672691671,20.874839144843747 
 01/08  08:00:00,20.66068223333029,21.54175750170431,20.837807525189227 
 01/08  09:00:00,21.373912536802145,21.998806779773933,21.40317104195727 
 01/08  10:00:00,22.001680097952953,22.351453378429138,21.801665793841025 
 01/08  11:00:00,22.055751539928785,22.28548920027718,21.823084558646173 
 01/08  12:00:00,22.048054599923596,22.240676142624014,21.903260552536835 
 01/08  13:00:00,22.95745150247751,22.883924483348974,22.77543063791266 
 01/08  14:00:00,23.402436262407022,23.16168021001538,23.288597809060803 
 01/08  15:00:00,23.30169179685479,23.12847887505032,23.256558411120725 
 01/08  16:00:00,23.02216583679621,23.01961558040666,23.034252154113155 
 01/08  17:00:00,22.93662399569038,23.032293480616524,23.024998481100987 
 01/08  18:00:00,22.64549779763489,22.898332841771808,22.797801441066945 
 01/08  19:00:00,22.261410868235803,22.69581151766572,22.446616845320346 
 01/08  20:00:00,22.065490922640564,22.585558187929884,22.279031773082124 
 01/08  21:00:00,21.917889923305204,22.472802863256714,22.139251224099876 
 01/08  22:00:00,21.800818417556606,22.367108579348375,22.01161885609622 
 01/08  23:00:00,21.193136831741114,21.852597440053227,21.449403896754827 
 01/08  24:00:00,20.75809777098594,21.580380842813728,21.10204837661303 
 01/09  01:00:00,20.559162656281995,21.436470417781422,20.899483821972353 
 01/09  02:00:00,20.37503246611653,21.287711816138845,20.700117049244064 
 01/09  03:00:00,20.222299142771238,21.156011759547177,20.52271170969794 
 01/09  04:00:00,20.128957795395184,21.05531385554063,20.38582627671664 
 01/09  05:00:00,20.064108726703804,20.966320004956188,20.268022753891056 
 01/09  06:00:00,19.968276695679982,20.848586913005416,20.121478762466843 
 01/09  07:00:00,19.81198118743929,20.6957567753918,19.934909122023278 
 01/09  08:00:00,19.867184612338544,20.683088807613597,19.949031035345556 
 01/09  09:00:00,21.058122001401998,21.424782003119432,20.882931731478134 
 01/09  10:00:00,22.37829279443214,22.161915046086857,21.967983326711742 
 01/09  11:00:00,23.160233065046366,22.631196800106284,22.83097048435863 
 01/09  12:00:00,23.623505851460703,22.964418610594073,23.43354336854026 
 01/09  13:00:00,23.924135361208588,23.223879558299874,23.876730501632863 
 01/09  14:00:00,24.30918239073241,23.56006427509123,24.427816927865543 
 01/09  15:00:00,24.60122477000842,23.82944310278779,24.894114565266936 
 01/09  16:00:00,24.592352030381292,23.92000745818614,25.017916520677687 
 01/09  17:00:00,24.23853537273199,23.836097290538333,24.792315757637766 
 01/09  18:00:00,23.627384240445227,23.607858141404357,24.27626565949751 
 01/09  19:00:00,23.14053890254472,23.388470626174307,23.78209199967298 
 01/09  20:00:00,22.911879286187457,23.293297265789953,23.549791143253827 
 01/09  21:00:00,22.7052128171628,23.19223034322701,23.337756428962905 
 01/09  22:00:00,22.538444539188543,23.091142236438767,23.132275256889994 
 01/09  23:00:00,21.89508916202836,22.542305203207757,22.464004418669916 
 01/09  24:00:00,21.427765101045424,22.246666158627143,22.034363100320235 
 01/10  01:00:00,21.19569673351281,22.093982504246252,21.798529383327207 
 01/10  02:00:00,20.968765990070608,21.928501854694325,21.56007303678438 
 01/10  03:00:00,20.757448590550577,21.767208026707166,21.330842478695743 
 01/10  04:00:00,20.567382636757834,21.60825413319546,21.10246565147195 
 01/10  05:00:00,20.376619166026387,21.440560025506024,20.863961584711706 
 01/10  06:00:00,20.212827880743802,21.287773694329058,20.64354451901675 
 01/10  07:00:00,20.088235317942416,21.154567406603864,20.449854588225783 
 01/10  08:00:00,20.23963211946543,21.1973951916679,20.509738621510895 
 01/10  09:00:00,21.680863546217314,22.036129183137888,21.557578660921667 
 01/10  10:00:00,23.016411655958674,22.763002233796474,22.56275577683008 
 01/10  11:00:00,23.71631383416877,23.192774454191323,23.314346641443912 
 01/10  12:00:00,24.109503698067545,23.484219338194293,23.80875352236814 
 01/10  13:00:00,24.281556473253932,23.67014321049501,24.109907677672894 
 01/10  14:00:00,24.609785835766317,23.964489676574022,24.57777373113011 
 01/10  15:00:00,25.00006177661384,24.274767046189094,25.089209475296663 
 01/10  16:00:00,25.14847867486796,24.455053764534334,25.37307524100099 
 01/10  17:00:00,24.962460347188774,24.465425326065546,25.323161073117504 
 01/10  18:00:00,24.25160342092747,24.196025863701767,24.758050529025642 
 01/10  19:00:00,23.546872508660655,23.85330146516597,24.050074079050702 
 01/10  20:00:00,23.270357548958568,23.741411551463763,23.774235773344373 
 01/10  21:00:00,23.076999996761806,23.622523025589466,23.54389781266827 
 01/10  22:00:00,22.910485603132074,23.490911951064472,23.339662992729426 
 01/10  23:00:00,22.282603108307537,22.98150002702321,22.729475131151712 
 01/10  24:00:00,21.828968228862966,22.70314800163787,22.3304940646209 
 01/11  01:00:00,21.604650343111352,22.54831750209913,22.09678261637433 
 01/11  02:00:00,21.39557669596943,22.388572190474395,21.865409140647568 
 01/11  03:00:00,21.20218791972048,22.233691342128964,21.643810270672308 
 01/11  04:00:00,21.04858183036486,22.096616588183327,21.449661123028697 
 01/11  05:00:00,20.90819120265422,21.958899414768606,21.259099384891766 
 01/11  06:00:00,20.779766141801893,21.827536499087483,21.08203491184422 
 01/11  07:00:00,20.693572421463315,21.71963981023477,20.93803088607774 
 01/11  08:00:00,20.770282287156956,21.719130561590575,20.953823274178266 
 01/11  09:00:00,21.818445051993642,22.370685560882034,21.766506533442815 
 01/11  10:00:00,22.970773846656385,22.992285476936786,22.613516077251752 
 01/11  11:00:00,23.65596827330819,23.381703758348497,23.339787961644483 
 01/11  12:00:00,24.117365994503924,23.68949010331267,23.919210222461288 
 01/11  13:00:00,24.378106869371184,23.895682352675784,24.297735809718088 
 01/11  14:00:00,24.616617470645867,24.11100767708303,24.651156050226383 
 01/11  15:00:00,24.72697862952835,24.24920277707157,24.872666517203694 
 01/11  16:00:00,24.641336377369036,24.273912835451476,24.88767218535455 
 01/11  17:00:00,24.231737288471308,24.135651124867778,24.576919799974313 
 01/11  18:00:00,23.72342277914598,23.9294964117406,24.117557956950648 
 01/11  19:00:00,23.34511445857916,23.765664484889466,23.755051039020245 
 01/11  20:00:00,23.18553914579605,23.704705517838754,23.595013424494905 
 01/11  21:00:00,23.06843628157209,23.63776455501887,23.448481315835213 
 01/11  22:00:00,22.974854852418357,23.575770551542014,23.323939229221132 
 01/11  23:00:00,22.423125791676878,23.091910119466107,22.790701463261833 
 01/11  24:00:00,22.03648793001339,22.8237962842328,22.467046129594504 
 01/12  01:00:00,21.890342187637728,22.719480258855693,22.30831980093839 
 01/12  02:00:00,21.769156381065102,22.61630051381069,22.162410037135544 
 01/12  03:00:00,21.6562613921324,22.512808213822993,22.023007245135993 
 01/12  04:00:00,21.5473426230896,22.409851412163427,21.886902341995693 
 01/12  05:00:00,21.440690642147388,22.306419151781107,21.75201888696017 
 01/12  06:00:00,21.343915821407347,22.207350348308093,21.626119467359594 
 01/12  07:00:00,21.26747882692927,22.11962664610882,21.51630967375679 
 01/12  08:00:00,21.360162234382962,22.1434329707136,21.57329280486027 
 01/12  09:00:00,22.338487965997935,22.795933483100725,22.382593416385276 
 01/12  10:00:00,23.149721479384276,23.24682183818788,23.054570442486142 
 01/12  11:00:00,23.361777415571552,23.37915515511428,23.351091996743584 
 01/12  12:00:00,23.58158770637395,23.546385140095218,23.659604966597733 
 01/12  13:00:00,23.7456699390567,23.688165475936458,23.91709157743933 
 01/12  14:00:00,24.016502540634942,23.908690896367606,24.30328241052973 
 01/12  15:00:00,24.130651237662132,24.03042478239934,24.539910983186857 
 01/12  16:00:00,24.33609325263433,24.199973295784424,24.809488107462176 
 01/12  17:00:00,24.273922375719923,24.228472993596174,24.870271204483373 
 01/12  18:00:00,23.905078159538103,24.081377689303423,24.555107811414103 
 01/12  19:00:00,23.625441435872144,23.968342532788288,24.283271073551713 
 01/12  20:00:00,23.430266469189583,23.85498914788314,24.088629099897577 
 01/12  21:00:00,23.22425976605973,23.74126956726787,23.870340389706378 
 01/12  22:00:00,23.249003688628033,23.79085305656993,23.86150408147088 
 01/12  23:00:00,22.641999026366435,23.291218593637776,23.23180184123067 
 01/12  24:00:00,22.203971923408876,22.952679900441748,22.825039832071866 
 01/13  01:00:00,22.022352512109773,22.831973039902152,22.640700888790068 
 01/13  02:00:00,21.85892771835425,22.706098858970492,22.464149826893703 
 01/13  03:00:00,21.70498112108067,22.58208632710783,22.292778997995313 
 01/13  04:00:00,21.56858548947812,22.46514062579986,22.131659270113985 
 01/13  05:00:00,21.430229671810572,22.342191028636957,21.965533024258413 
 01/13  06:00:00,21.28552046218381,22.210483588440702,21.791358711840623 
 01/13  07:00:00,21.118537277751543,22.06194903141245,21.59904372744717 
 01/13  08:00:00,21.04824361394678,21.977728475056633,21.502978543842612 
 01/13  09:00:00,21.5858812123478,22.325947053690292,21.914969000524238 
 01/13  10:00:00,22.13638264207475,22.637232704316872,22.272369616973798 
 01/13  11:00:00,22.602265581940774,22.918431137600656,22.66397056017043 
 01/13  12:00:00,22.815424880901062,23.028069282082313,22.896709295149844 
 01/13  13:00:00,22.88636230525899,23.078833571066784,23.009412757471697 
 01/13  14:00:00,22.947154171661694,23.133681207375112,23.121196742027884 
 01/13  15:00:00,22.968517577651753,23.16116389148281,23.181354176064772 
 01/13  16:00:00,22.963801573726307,23.166017587128206,23.203238540998957 
 01/13  17:00:00,22.805289805984177,23.08380750536201,23.072910634966373 
 01/13  18:00:00,22.432508320464496,22.872346684238508,22.71944103771108 
 01/13  19:00:00,22.06042886369024,22.62192044986316,22.381638787851227 
 01/13  20:00:00,21.867467984489092,22.466935317488453,22.19723081663128 
 01/13  21:00:00,21.705504796722614,22.337643740484296,22.01959508130268 
 01/13  22:00:00,21.573894105111506,22.228685428908108,21.857348323840014 
 01/13  23:00:00,21.041430472497808,21.799027129804706,21.3493238571392 
 01/13  24:00:00,20.661677177635895,21.56191026853352,21.027920110175597 
 01/14  01:00:00,20.48338208787183,21.41892949094838,20.82323050797271 
 01/14  02:00:00,20.318295225434852,21.272617369950254,20.624702021509897 
 01/14  03:00:00,20.15603029519513,21.119365618881147,20.42477750465692 
 01/14  04:00:00,19.980537385276076,20.951485954888454,20.212279280530744 
 01/14  05:00:00,19.80258033887161,20.780259408740182,19.99721411092029 
 01/14  06:00:00,19.643994184123002,20.621498019011923,19.796913697107453 
 01/14  07:00:00,19.507615753356312,20.47496991168046,19.61189246689642 
 01/14  08:00:00,19.43531483307844,20.36550117319998,19.486242342090495 
 01/14  09:00:00,19.470103213952584,20.31362045789023,19.45388633710917 
 01/14  10:00:00,19.61788013255153,20.32508074077131,19.523251900922 
 01/14  11:00:00,19.742642098221108,20.3246823144513,19.575519279074534 
 01/14  12:00:00,19.922624417339616,20.374439666320903,19.71217377557587 
 01/14  13:00:00,19.797947800620534,20.255685506110424,19.580950718292645 
 01/14  14:00:00,19.910580093202707,20.303277586926832,19.694541427963095 
 01/14  15:00:00,19.753269534570656,20.170099942458762,19.544064031069787 
 01/14  16:00:00,19.605974546064147,20.07249654070178,19.441337927929396 
 01/14  17:00:00,19.397546198014656,19.919322260427634,19.257836530155796 
 01/14  18:00:00,19.125926406722588,19.736478578299398,19.023372559191664 
 01/14  19:00:00,18.882881019423717,19.56100461545722,18.79955498415981 
 01/14  20:00:00,18.72774140747268,19.4252964979887,18.636623890226254 
 01/14  21:00:00,18.60144080197259,19.298669851735596,18.485587269698 
 01/14  22:00:00,18.491264955782956,19.178731216704687,18.34269157545974 
 01/14  23:00:00,18.381665305027138,19.057080787558185,18.198517339301645 
 01/14  24:00:00,18.279627163379352,18.94000016437993,18.060853864923782 
 01/15  01:00:00,18.179181629254966,18.822906651111232,17.925231546697184 
 01/15  02:00:00,18.07894570756874,18.705985578479343,17.791952766044428 
 01/15  03:00:00,17.982731935196217,18.591723348389266,17.663681307873386 
 01/15  04:00:00,17.883619334349042,18.475551804780853,17.534623078365136 
 01/15  05:00:00,17.787093345621763,18.36132565861369,17.409664085607822 
 01/15  06:00:00,17.691888075460596,18.247998806324063,17.28718029350133 
 01/15  07:00:00,17.597535502500683,18.13537851324828,17.166723017373997 
 01/15  08:00:00,17.56471260217539,18.060646995550464,17.10359563446042 
 01/15  09:00:00,18.18620530665598,18.47815260335276,17.602358690512155 
 01/15  10:00:00,18.87288963827607,18.840362743893536,18.09558120514663 
 01/15  11:00:00,19.11708049951016,18.936285524195327,18.28725611418474 
 01/15  12:00:00,19.296934580956002,19.042701376079915,18.49762487622187 
 01/15  13:00:00,19.45078842941727,19.14842542771635,18.715042972670457 
 01/15  14:00:00,19.627005103047406,19.28790604558625,18.995083304773832 
 01/15  15:00:00,19.870189866048868,19.468079055296588,19.359082450502235 
 01/15  16:00:00,19.897253341104673,19.501623134142406,19.439559152907243 
 01/15  17:00:00,19.704415953017108,19.421418763049772,19.276201416053375 
 01/15  18:00:00,19.513838798219854,19.341902851330314,19.117393979438756 
 01/15  19:00:00,19.32839647614148,19.24363581026695,18.943226886450077 
 01/15  20:00:00,19.25410679050563,19.207259732287294,18.87428142443597 
 01/15  21:00:00,19.200636575329423,19.17484945577819,18.815867897341278 
 01/15  22:00:00,19.1704754120944,19.15700010380021,18.77259249775087 
 01/15  23:00:00,18.62098293133849,18.698260037274338,18.244072570469886 
 01/15  24:00:00,18.215453594055454,18.45184927443574,17.954892298164914 
 01/16  01:00:00,18.121326250529165,18.392464243119477,17.864716439262956 
 01/16  02:00:00,18.055838127089395,18.333182384961802,17.785087901361386 
 01/16  03:00:00,17.9935033447302,18.270433443092294,17.70661148094236 
 01/16  04:00:00,17.93224798784228,18.205780483648418,17.629748066357664 
 01/16  05:00:00,17.87282695932074,18.141500895613845,17.554517169365873 
 01/16  06:00:00,17.814834589463025,18.07758053707841,17.48073102067523 
 01/16  07:00:00,17.751436824935997,18.009176706352022,17.403130471361514 
 01/16  08:00:00,17.807128733368508,18.014439953871523,17.439674542888177 
 01/16  09:00:00,18.674538534258467,18.625702116380616,18.215549221743213 
 01/16  10:00:00,19.311646185966037,19.00759004003429,18.85842569701421 
 01/16  11:00:00,19.676696383877687,19.229847796833262,19.300348670825237 
 01/16  12:00:00,19.926923663854048,19.40850744515795,19.639804988555227 
 01/16  13:00:00,20.134525286513195,19.57854710688449,19.926369529833742 
 01/16  14:00:00,20.345036160771215,19.7616206461184,20.22725071286467 
 01/16  15:00:00,20.36593339053554,19.83056065556934,20.32152284568233 
 01/16  16:00:00,20.3542614828758,19.88793367644589,20.3579249228959 
 01/16  17:00:00,20.26295525995696,19.89876324144982,20.29975483916548 
 01/16  18:00:00,20.099135375345202,19.85680542442431,20.143329796928526 
 01/16  19:00:00,19.920836613254703,19.79016490748259,19.952257294371034 
 01/16  20:00:00,19.885526158292762,19.80062997048576,19.910577455771815 
 01/16  21:00:00,19.86653163149832,19.808821947768926,19.883256877826497 
 01/16  22:00:00,19.85565218961492,19.818298516907138,19.859466322746485 
 01/16  23:00:00,19.37122622466919,19.405832915047306,19.338399835457984 
