Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/06  18:00:00,25.07666247693871,25.3616245500433,25.827168805605353 
 01/06  19:00:00,24.560131948245505,25.148539889472932,25.357512135547843 
 01/06  20:00:00,24.324887799414434,25.043919840963415,25.136846288096372 
 01/06  21:00:00,24.15247876034339,24.925924370498237,24.93836051101608 
 01/06  22:00:00,23.996237275999487,24.787603260878434,24.748145072085688 
 01/06  23:00:00,23.441762654890905,24.322877909684102,24.204231295241204 
 01/06  24:00:00,23.013924266161823,24.04265226660148,23.814019819832826 
 01/07  01:00:00,22.76420515854553,23.86206466134216,23.55522147482989 
 01/07  02:00:00,22.51011288948011,23.665882741044282,23.281330190320183 
 01/07  03:00:00,22.27231055806289,23.4767494381888,23.012379030611992 
 01/07  04:00:00,22.071766999102525,23.304362394358854,22.76320501211979 
 01/07  05:00:00,21.87383344354952,23.127958355651575,22.510599281175843 
 01/07  06:00:00,21.672330100548635,22.94462345678486,22.252872453941002 
 01/07  07:00:00,21.45046236566643,22.74358440685847,21.981118560701375 
 01/07  08:00:00,21.5309418364552,22.735900776733015,22.003093610716782 
 01/07  09:00:00,22.52100680162865,23.111200449107365,22.613171224967424 
 01/07  10:00:00,23.651972372942964,23.50534006287826,23.243318797381416 
 01/07  11:00:00,24.467905613000227,23.91486795069578,23.824473614988833 
 01/07  12:00:00,24.970948889414462,24.293597937527792,24.34690962457462 
 01/07  13:00:00,25.27277884807449,24.573038495214377,24.759672763097306 
 01/07  14:00:00,25.690884603362534,24.941506493442677,25.306666629591355 
 01/07  15:00:00,26.027585080733836,25.234049890849484,25.763798714972214 
 01/07  16:00:00,26.082911874935004,25.362699582422426,25.930571811873374 
 01/07  17:00:00,25.628072957720867,25.26106190954308,25.701722162205783 
 01/07  18:00:00,24.58844864779717,24.832978928466357,24.914151470295987 
 01/07  19:00:00,23.577012815905576,24.35581735786797,24.095565392116924 
 01/07  20:00:00,23.2143410764724,24.175609743446774,23.79098131562811 
 01/07  21:00:00,22.975460891403728,24.01923063956539,23.56290942381231 
 01/07  22:00:00,22.80428307254921,23.889246648511733,23.384953627735857 
 01/07  23:00:00,22.638658227128968,23.75062782668007,23.19913449211807 
 01/07  24:00:00,22.48283320736132,23.611537589203834,23.01271902816337 
 01/08  01:00:00,22.338497443991166,23.472938995828972,22.828591553826215 
 01/08  02:00:00,22.204680290743834,23.33842386910328,22.65172081691652 
 01/08  03:00:00,22.083353208053353,23.206642462786427,22.483382186511328 
 01/08  04:00:00,21.939013288212962,23.057852820412275,22.30164726112412 
 01/08  05:00:00,21.796907463868408,22.91305030179909,22.12823491882153 
 01/08  06:00:00,21.66644434769216,22.7741629136371,21.962080685697316 
 01/08  07:00:00,21.531965394438526,22.632437838819,21.7934847253855 
 01/08  08:00:00,21.533623328083973,22.57788828172047,21.765703534165866 
 01/08  09:00:00,22.289679579376305,23.030005762407555,22.371764098028287 
 01/08  10:00:00,22.938136529790214,23.353856153130728,22.800333542473517 
 01/08  11:00:00,23.02107483128209,23.308053425815753,22.8619527600816 
 01/08  12:00:00,23.06143073278173,23.282811500923685,22.996549079203625 
 01/08  13:00:00,24.145358475176067,24.032867328508125,24.000536876963395 
 01/08  14:00:00,24.648276673099325,24.34578570004628,24.57170623449964 
 01/08  15:00:00,24.530103132007795,24.317301087790383,24.501810279818805 
 01/08  16:00:00,24.17048791646081,24.18762644610274,24.18314486546351 
 01/08  17:00:00,24.03652162646291,24.19223824969888,24.1178623853243 
 01/08  18:00:00,23.635612917148723,24.01908056378841,23.79418737369 
 01/08  19:00:00,23.14071381496194,23.752311517378217,23.375711281725494 
 01/08  20:00:00,22.929392705634747,23.60449297710339,23.210230746275407 
 01/08  21:00:00,22.77160077890344,23.483734497918398,23.063005638636202 
 01/08  22:00:00,22.641182238141816,23.37544211046828,22.921836007065586 
 01/08  23:00:00,22.03802940458373,22.885972860587586,22.367806914818463 
 01/08  24:00:00,21.611038750756116,22.61767990922428,22.02229760753689 
 01/09  01:00:00,21.401647497259116,22.455192606293107,21.804489503339006 
 01/09  02:00:00,21.205124049637973,22.288559391160426,21.589593831108726 
 01/09  03:00:00,21.038371890695398,22.138575836855885,21.397096674843056 
 01/09  04:00:00,20.929505810851758,22.019266113425306,21.244545311636532 
 01/09  05:00:00,20.849049374603467,21.911694200377024,21.11058187310771 
 01/09  06:00:00,20.737086594832924,21.775800376417166,20.948894749300866 
 01/09  07:00:00,20.564405536741106,21.606834396070255,20.748570447595476 
 01/09  08:00:00,20.634835097264773,21.598058272475853,20.789513459598684 
 01/09  09:00:00,21.981421136660508,22.368584278605795,21.82594952231681 
 01/09  10:00:00,23.52563122777315,23.168683830246373,23.042748041338783 
 01/09  11:00:00,24.461116373464293,23.71063966052681,24.04500928653761 
 01/09  12:00:00,25.000805647073296,24.106068758961698,24.73515937122331 
 01/09  13:00:00,25.340245734451877,24.410791071022057,25.221306847303698 
 01/09  14:00:00,25.782749388928075,24.80531079551281,25.81888044120592 
 01/09  15:00:00,26.11846689026373,25.128808125043292,26.31624130125048 
 01/09  16:00:00,26.063023035159542,25.24504706194051,26.4167868619323 
 01/09  17:00:00,25.61403531886968,25.159096868944044,26.112509841468974 
 01/09  18:00:00,24.837199893007593,24.890747108507178,25.45435832764063 
 01/09  19:00:00,24.180643565093465,24.60970391119654,24.825392117706002 
 01/09  20:00:00,23.885190620935823,24.483064876841922,24.541987707983697 
 01/09  21:00:00,23.672340731801835,24.337567536561487,24.297152068653403 
 01/09  22:00:00,23.494358354453894,24.20382178420651,24.092710825612798 
 01/09  23:00:00,22.86019106898221,23.702145632638686,23.480820007755376 
 01/09  24:00:00,22.398344605469962,23.420486486083746,23.071704605538436 
 01/10  01:00:00,22.15361044531403,23.24797477742085,22.824088638753672 
 01/10  02:00:00,21.913464388683625,23.063328128955494,22.56782441088704 
 01/10  03:00:00,21.688367967302092,22.88177181313482,22.316126277693435 
 01/10  04:00:00,21.477610740511448,22.700972681158397,22.067729719377095 
 01/10  05:00:00,21.26361126242825,22.512271382847807,21.811130017183526 
 01/10  06:00:00,21.080293159712447,22.339204391520145,21.57355745084436 
 01/10  07:00:00,20.936143847579636,22.185906268349328,21.363003065749382 
 01/10  08:00:00,21.126624491075166,22.239838903703177,21.462199674261456 
 01/10  09:00:00,22.6553888558732,23.02968006498535,22.54237651816546 
 01/10  10:00:00,24.33700025028961,23.88106820547985,23.738804522600816 
 01/10  11:00:00,25.178882151524764,24.38876223778026,24.621326694709445 
 01/10  12:00:00,25.6305998809896,24.737000433251715,25.18545964838328 
 01/10  13:00:00,25.812197434387436,24.963802616506253,25.509706273017756 
 01/10  14:00:00,26.194334117213284,25.31541619643724,26.02262793614672 
 01/10  15:00:00,26.662928021708524,25.6830629086366,26.582780854729798 
 01/10  16:00:00,26.82236758460031,25.90582685127049,26.887027482271993 
 01/10  17:00:00,26.54753323025423,25.939601196616334,26.80522409905446 
 01/10  18:00:00,25.659920606097543,25.643035337537647,26.109363087291666 
 01/10  19:00:00,24.712822972741414,25.194444743197078,25.197519376269558 
 01/10  20:00:00,24.374503579306726,25.025834342116998,24.86461670139131 
 01/10  21:00:00,24.163200436290147,24.890560199277598,24.64817473672651 
 01/10  22:00:00,23.980486937715092,24.763209183195485,24.447843129408838 
 01/10  23:00:00,23.358785113703213,24.281484057941313,23.858047042547817 
 01/10  24:00:00,22.909052904919985,24.00466130020091,23.468328181670465 
 01/11  01:00:00,22.67023383146653,23.82893733522052,23.215170797555785 
 01/11  02:00:00,22.445033240706223,23.64689165156703,22.96559284247559 
 01/11  03:00:00,22.235830084120945,23.468727799788038,22.726194535819587 
 01/11  04:00:00,22.065582796048197,23.30898591680144,22.513874086691438 
 01/11  05:00:00,21.90479875124069,23.14841694489049,22.305741804250534 
 01/11  06:00:00,21.756516568440457,22.995428657867404,22.109284394309498 
 01/11  07:00:00,21.648198209147175,22.863915517697322,21.94322368680958 
 01/11  08:00:00,21.729407013020936,22.85406743910423,21.971986324417713 
 01/11  09:00:00,22.875401898401226,23.512866911347402,22.863307518620942 
 01/11  10:00:00,24.20901275793605,24.17084585695705,23.81313912939237 
 01/11  11:00:00,25.035095063840995,24.627417676751968,24.64765982046149 
 01/11  12:00:00,25.580779672243782,24.994619830424583,25.323966135177216 
 01/11  13:00:00,25.878170317307784,25.24794161168214,25.755213481651637 
 01/11  14:00:00,26.14384222163813,25.504528906762516,26.137879150870287 
 01/11  15:00:00,26.255371314135132,25.67235729463019,26.358822397819758 
 01/11  16:00:00,26.144436701105196,25.708880700271965,26.339830978993337 
 01/11  17:00:00,25.63275934205175,25.5528145364461,25.933829798565796 
 01/11  18:00:00,24.94042002011294,25.28459225954328,25.32273249085282 
 01/11  19:00:00,24.419737591411067,25.044877582640485,24.843139189570252 
 01/11  20:00:00,24.236308176694862,24.940438671709117,24.671178862715678 
 01/11  21:00:00,24.101505975540668,24.848509144381598,24.52759537204403 
 01/11  22:00:00,23.98995149926256,24.764428707389364,24.39643304261627 
 01/11  23:00:00,23.443651806701418,24.316938784075063,23.880350481744863 
 01/11  24:00:00,23.06516106501305,24.07294764444359,23.56140671184173 
 01/12  01:00:00,22.903169780063692,23.94607811319912,23.385369692874207 
 01/12  02:00:00,22.762610781917232,23.82060571007994,23.220823138938368 
 01/12  03:00:00,22.631389164972482,23.696325233156188,23.062134666682415 
 01/12  04:00:00,22.505103133391543,23.57205411820877,22.90771467002667 
 01/12  05:00:00,22.38154785800968,23.44671770842593,22.755384999854517 
 01/12  06:00:00,22.267741529111326,23.32607362652792,22.611748635568013 
 01/12  07:00:00,22.17421154565411,23.216898164935834,22.48414296303801 
 01/12  08:00:00,22.283322286523585,23.237301956360298,22.5605791400645 
 01/12  09:00:00,23.33714321048816,23.895446954109474,23.43341055157156 
 01/12  10:00:00,24.257062261281078,24.375616213337253,24.153122579201494 
 01/12  11:00:00,24.504818467991768,24.53202689307662,24.500178391213772 
 01/12  12:00:00,24.746936804479372,24.71946948658506,24.84273858722671 
 01/12  13:00:00,24.91773943858976,24.87292966291209,25.10630224248344 
 01/12  14:00:00,25.214199822054276,25.113993961267678,25.515757916728525 
 01/12  15:00:00,25.327810277408787,25.24708985639549,25.752725452545366 
 01/12  16:00:00,25.56035377227345,25.432587524419077,26.023590644459002 
 01/12  17:00:00,25.46814973269743,25.46377108856651,26.059195690881875 
 01/12  18:00:00,24.984222086874233,25.27523460587947,25.629872498421918 
 01/12  19:00:00,24.59451513264666,25.115074658799198,25.25277092391511 
 01/12  20:00:00,24.318069804570253,24.960765679522762,25.005282055082315 
 01/12  21:00:00,24.056047064478992,24.794128361841178,24.733941784036624 
 01/12  22:00:00,24.074476764903157,24.8477143224894,24.71721558821384 
 01/12  23:00:00,23.485804513471688,24.32604810938637,24.12319367300801 
 01/12  24:00:00,23.066413150091037,24.011609893378974,23.76020027944073 
 01/13  01:00:00,22.874621165094158,23.874543126796976,23.561648701375034 
 01/13  02:00:00,22.69696853687492,23.730417109130773,23.368812067839375 
 01/13  03:00:00,22.528642388431695,23.587508069378373,23.181309757537345 
 01/13  04:00:00,22.378252732681048,23.451492213247736,23.00413494770575 
 01/13  05:00:00,22.22592228083359,23.31028985447059,22.822530940922043 
 01/13  06:00:00,22.066178352785975,23.160420971175,22.63283352324954 
 01/13  07:00:00,21.884174576429672,22.994061088945468,22.425154173246902 
 01/13  08:00:00,21.819420020586833,22.901908104404924,22.336215900718287 
 01/13  09:00:00,22.37641225288418,23.238349680590513,22.770095185796713 
 01/13  10:00:00,22.95901312289704,23.526946507344086,23.16279713525866 
 01/13  11:00:00,23.50050882951587,23.851528514669916,23.62209498231594 
 01/13  12:00:00,23.772660597995074,24.002233955607814,23.887212735882848 
 01/13  13:00:00,23.852361217331932,24.06267527391848,24.007552895566857 
 01/13  14:00:00,23.91483460306852,24.124591712901143,24.11703387006737 
 01/13  15:00:00,23.92848361622146,24.152808201755867,24.161144854942897 
 01/13  16:00:00,23.91772103818213,24.15672262342528,24.166001486356787 
 01/13  17:00:00,23.71132955584394,24.057345096827486,23.990368771202306 
 01/13  18:00:00,23.233136447778787,23.789690632106186,23.56471229591372 
 01/13  19:00:00,22.807783514570318,23.504072215912316,23.19677307859047 
 01/13  20:00:00,22.596734589518743,23.357189433357707,22.996263782881364 
 01/13  21:00:00,22.42156198259703,23.21874171828287,22.805156533443192 
 01/13  22:00:00,22.277132862152456,23.09664299260516,22.629567961833494 
 01/13  23:00:00,21.745263626979003,22.669326150343686,22.121637151063847 
 01/13  24:00:00,21.36980086970621,22.42724853916555,21.79580856636698 
 01/14  01:00:00,21.181889068934876,22.268283148605477,21.577582898372093 
 01/14  02:00:00,21.00588797100342,22.10655369433273,21.365786658649355 
 01/14  03:00:00,20.82955159982324,21.93745510062556,21.152104987754385 
 01/14  04:00:00,20.635562808947505,21.753419916825102,20.925365988104794 
 01/14  05:00:00,20.44129025110794,21.566474891736096,20.696405014567457 
 01/14  06:00:00,20.26901584209918,21.39271734679631,20.482881762690646 
 01/14  07:00:00,20.120260001940025,21.231757609741077,20.285240326437414 
 01/14  08:00:00,20.047939460925743,21.113757323103926,20.160493630592924 
 01/14  09:00:00,20.105127837482243,21.06242837798593,20.14861885692286 
 01/14  10:00:00,20.298781113347275,21.08503144403744,20.258706290274752 
 01/14  11:00:00,20.465351074481703,21.09614369440971,20.343607797299143 
 01/14  12:00:00,20.698103500449022,21.16860432089489,20.53193625785158 
 01/14  13:00:00,20.55360533499903,21.045978243651422,20.38417570780374 
 01/14  14:00:00,20.700202526882922,21.113463799509088,20.529588756386833 
 01/14  15:00:00,20.513480979096542,20.97306746181198,20.35282176682921 
 01/14  16:00:00,20.34202158411425,20.872133491834543,20.231372801424783 
 01/14  17:00:00,20.09837739086133,20.70637757630031,20.013369857449483 
 01/14  18:00:00,19.780093985745204,20.505242919886435,19.736126101586613 
 01/14  19:00:00,19.499658143437916,20.3120692200411,19.4777672020672 
 01/14  20:00:00,19.327124144708762,20.16383366835602,19.298630347197264 
 01/14  21:00:00,19.18794164529514,20.024355540037128,19.134339664540814 
 01/14  22:00:00,19.06544046447799,19.890897594367765,18.97858865217475 
 01/14  23:00:00,18.9439148862664,19.755743208827717,18.822032179836302 
 01/14  24:00:00,18.830374712478466,19.625312354627386,18.672338137977142 
 01/15  01:00:00,18.718678339619782,19.49501829804891,18.524906789398067 
 01/15  02:00:00,18.607431136371304,19.365150492066974,18.380039269224337 
 01/15  03:00:00,18.500584058636974,19.238308399113087,18.24048965931036 
 01/15  04:00:00,18.391485092335664,19.11009856431954,18.100768098855234 
 01/15  05:00:00,18.284939437851918,18.98406300193661,17.965012730101854 
 01/15  06:00:00,18.179936877740037,18.859061388419054,17.832008969522278 
 01/15  07:00:00,18.076010504836894,18.734884928463256,17.70128832697579 
 01/15  08:00:00,18.04701948130437,18.654531195832682,17.641444564395677 
 01/15  09:00:00,18.701137535043728,19.069804443565047,18.164777059144818 
 01/15  10:00:00,19.464757852483874,19.453399200026986,18.730163292593183 
 01/15  11:00:00,19.749786373699102,19.570892065532615,18.96218425639053 
 01/15  12:00:00,19.96155843195895,19.699785379660593,19.202158474435766 
 01/15  13:00:00,20.133540632351362,19.82001978830141,19.42865348421233 
 01/15  14:00:00,20.328625244612283,19.980975840182136,19.73437543595752 
 01/15  15:00:00,20.60371996520626,20.18622398883838,20.138658460861745 
 01/15  16:00:00,20.629369020407044,20.225322008249805,20.200671277642847 
 01/15  17:00:00,20.379120944251433,20.126376456444472,19.961943669852236 
 01/15  18:00:00,20.127845215285156,20.024786921246182,19.733785354606372 
 01/15  19:00:00,19.885825883207904,19.89950873286854,19.494179869023 
 01/15  20:00:00,19.783029436308997,19.847378664739217,19.39633885688297 
 01/15  21:00:00,19.71121946320931,19.80228477768121,19.32834810653581 
 01/15  22:00:00,19.6689241393324,19.773927353066185,19.27933911364868 
 01/15  23:00:00,19.106470669215618,19.313275075579195,18.776437754766352 
 01/15  24:00:00,18.71007866738418,19.06805078618026,18.502262567073814 
 01/16  01:00:00,18.610080266508167,18.998817270716998,18.40472442318419 
 01/16  02:00:00,18.536802058653194,18.929602789160867,18.317218319655645 
 01/16  03:00:00,18.46566192394058,18.856212512888312,18.229683413541398 
 01/16  04:00:00,18.39451427316824,18.78011712341315,18.142435724706484 
 01/16  05:00:00,18.32530420807483,18.70463197411371,18.05721509345426 
 01/16  06:00:00,18.25788250965178,18.629832222376372,17.973710429645514 
 01/16  07:00:00,18.185251501624016,18.55074610941611,17.886586740868403 
 01/16  08:00:00,18.257827651591153,18.557198998013657,17.94111894051838 
 01/16  09:00:00,19.197407216404358,19.19310931283131,18.78298253566834 
 01/16  10:00:00,19.914771968253024,19.61034401212879,19.50408501764331 
 01/16  11:00:00,20.35466369886425,19.86901896236843,20.02499702011685 
 01/16  12:00:00,20.64288128587144,20.077592612842057,20.41701176175213 
 01/16  13:00:00,20.88088972009028,20.274536139066704,20.73328632962612 
 01/16  14:00:00,21.120787794268296,20.486218451335326,21.06182269667715 
 01/16  15:00:00,21.138548853297117,20.567572543074093,21.141646456359993 
 01/16  16:00:00,21.11081824740689,20.632035812076346,21.14512358192184 
 01/16  17:00:00,20.977669451200708,20.634570721683346,21.03099268258316 
 01/16  18:00:00,20.75303516459931,20.56959474351273,20.80071834837866 
 01/16  19:00:00,20.514922555368713,20.476716867832778,20.538798304286374 
 01/16  20:00:00,20.457299856544296,20.47492742076955,20.471627054047875 
 01/16  21:00:00,20.425315320846757,20.472241989546674,20.431187261324943 
 01/16  22:00:00,20.403038226837857,20.470397255821577,20.39626478434218 
 01/16  23:00:00,19.896389026425656,20.041503525047016,19.868777101195548 
